,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
211,Vitinha,MF,Portugal,22-308,2000,1.3,3.0,2,1.0,1.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,1,4.0,1.0,0.0,4.0,3.03,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,3,0,2,0.0,0.0,0,4.0,0.0,1.0,0.0,108.0,104.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,1.0,0.0,92.6,1762.0,378.0,51.0,54.0,94.4,36.0,39.0,92.3,12.0,13.0,92.3,0,0.0,0.1,0.0,1.0,15.0,2.0,0.0,9.0,118.0,1.0,7.0,79.0,32.0,0.0,118.0,1.0,2.0,50.0,2.0,1.0,102.0,5.0,0,2,2,100.0,1.5,1.5,0.0,0.0,28.2,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,1,120,0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.03,0.08,0.05,0.08
212,Wataru Endo,MF,Japan,29-312,1993,3.4,8.0,4,4.0,4.0,0.0,3.0,5.0,60.0,2.0,8.0,3.0,5.0,3,11.0,6.0,0.0,10.0,3.28,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,7,9,0,2,0.0,0.0,0,22.0,8.0,8.0,50.0,192.0,188.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,7.0,80.7,2423.0,599.0,80.0,86.0,93.0,64.0,77.0,83.1,7.0,16.0,43.8,0,0.5,0.4,-0.5,4.0,12.0,2.0,1.0,9.0,239.0,14.0,60.0,139.0,41.0,2.0,239.0,1.0,5.0,20.0,2.0,5.0,147.0,3.0,0,6,1,16.7,1.78,0.3,0.0,0.0,25.5,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,4,3,304,0,0.0,0.0,0.0,0.0,0.0,0.6,0.06,0.15,0.21,0.06,0.21
213,Weston McKennie,MF,United States,24-112,1998,3.0,2.0,1,1.0,0.0,1.0,1.0,4.0,25.0,3.0,4.0,0.0,4.0,0,2.0,5.0,0.0,12.0,3.99,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,2,0,1,0.0,0.0,0,14.0,3.0,3.0,50.0,153.0,141.0,11.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,117.0,1.0,2.0,76.5,2166.0,770.0,52.0,63.0,82.5,48.0,57.0,84.2,13.0,21.0,61.9,0,0.4,0.2,-0.4,4.0,16.0,5.0,1.0,17.0,177.0,7.0,19.0,98.0,61.0,8.0,177.0,1.0,2.0,50.0,2.0,3.0,131.0,15.0,0,5,1,20.0,1.66,0.33,0.0,0.0,15.5,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,4,4,271,0,0.0,0.0,0.0,0.0,0.0,0.8,0.13,0.13,0.27,0.13,0.27
214,William Carvalho,MF,Portugal,30-255,1992,2.4,6.0,5,4.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,6.0,3.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,0,0.0,0.0,0,15.0,4.0,0.0,100.0,170.0,164.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,1.0,91.8,2574.0,869.0,81.0,85.0,95.3,64.0,67.0,95.5,9.0,13.0,69.2,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,182.0,5.0,52.0,109.0,22.0,1.0,182.0,0.0,0.0,,2.0,0.0,146.0,0.0,0,1,0,0.0,0.42,0.0,0.0,,15.8,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,4,2,215,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.03,0.03
215,Yahya Jabrane,MF,Morocco,31-183,1991,0.2,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0.0,0.0,,,,,0,0,,,,,,2,0,15,0,0.0,0.0,0.0,0.0,0.0,,,,,,
216,Yeltsin Tejeda,MF,Costa Rica,30-276,1992,3.0,4.0,2,3.0,1.0,0.0,1.0,6.0,16.7,5.0,7.0,5.0,2.0,1,5.0,7.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0.0,0.0,0,14.0,4.0,2.0,66.7,99.0,97.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0,78.8,1348.0,378.0,39.0,46.0,84.8,30.0,37.0,81.1,8.0,12.0,66.7,1,0.1,0.0,0.9,1.0,6.0,1.0,0.0,7.0,128.0,9.0,50.0,68.0,11.0,1.0,128.0,0.0,2.0,0.0,1.0,2.0,74.0,0.0,1,2,2,100.0,0.67,0.67,0.5,0.5,15.1,0.0,0,0,0.4,0.4,0.21,0.6,0.6,3,3,269,1,0.33,0.33,0.67,0.33,0.67,0.5,0.14,0.02,0.17,0.14,0.17
217,Youri Tielemans,MF,Belgium,25-225,1997,1.1,3.0,1,1.0,2.0,0.0,1.0,1.0,100.0,0.0,4.0,1.0,3.0,2,5.0,0.0,0.0,2.0,1.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,0.0,0.0,0,9.0,2.0,1.0,66.7,64.0,60.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,82.8,901.0,200.0,25.0,28.0,89.3,23.0,28.0,82.1,5.0,8.0,62.5,0,0.1,0.1,-0.1,1.0,6.0,1.0,0.0,4.0,77.0,4.0,20.0,48.0,10.0,0.0,77.0,0.0,0.0,,2.0,0.0,48.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,1,95,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.07,0.0,0.07
218,Youssef Msakni,MF,Tunisia,32-051,1990,1.9,3.0,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,3.0,1.0,0.0,7.0,3.73,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,2,0.0,0.0,0,9.0,3.0,6.0,33.3,69.0,61.0,8.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,50.0,0.0,3.0,72.5,843.0,205.0,23.0,28.0,82.1,23.0,29.0,79.3,3.0,6.0,50.0,0,0.6,0.6,-0.6,4.0,4.0,3.0,0.0,6.0,95.0,1.0,16.0,40.0,40.0,14.0,95.0,4.0,7.0,57.1,5.0,5.0,62.0,13.0,0,9,2,22.2,4.79,1.07,0.0,0.0,16.0,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,2,2,169,0,0.0,0.0,0.0,0.0,0.0,1.2,0.29,0.34,0.62,0.29,0.62
219,Youssouf Fofana,MF,France,23-342,1999,2.5,8.0,5,3.0,4.0,1.0,1.0,4.0,25.0,3.0,6.0,1.0,5.0,3,11.0,0.0,0.0,3.0,1.34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0.0,0.0,0,17.0,1.0,1.0,50.0,112.0,110.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,85.7,1582.0,341.0,46.0,53.0,86.8,43.0,44.0,97.7,6.0,11.0,54.5,0,0.2,0.1,-0.2,1.0,14.0,1.0,0.0,5.0,138.0,5.0,29.0,87.0,28.0,2.0,138.0,2.0,2.0,100.0,3.0,3.0,94.0,4.0,0,4,0,0.0,1.59,0.0,0.0,,21.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,6,2,227,0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.07,0.14,0.07,0.14
220,Yunus Musah,MF,United States,20-019,2002,3.8,8.0,6,4.0,4.0,0.0,1.0,3.0,33.3,2.0,7.0,0.0,7.0,2,10.0,1.0,0.0,10.0,2.62,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,3,0,8,0.0,0.0,0,23.0,3.0,3.0,50.0,182.0,179.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,151.0,0.0,7.0,83.0,2438.0,494.0,74.0,81.0,91.4,65.0,75.0,86.7,9.0,13.0,69.2,0,0.1,0.2,-0.1,3.0,10.0,5.0,0.0,13.0,221.0,3.0,23.0,126.0,77.0,4.0,221.0,4.0,11.0,36.4,5.0,3.0,157.0,13.0,0,4,1,25.0,1.05,0.26,0.0,0.0,22.9,1.0,0,0,0.3,0.3,0.08,-0.3,-0.3,4,4,343,0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.02,0.11,0.08,0.11
221,Yuto Nagatomo,MF,Japan,36-097,1986,2.3,4.0,2,1.0,2.0,1.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,4.0,3.0,0.0,2.0,0.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,6,0.0,0.0,0,11.0,1.0,2.0,33.3,109.0,88.0,17.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,78.0,4.0,1.0,71.6,1171.0,383.0,51.0,57.0,89.5,22.0,31.0,71.0,3.0,14.0,21.4,0,0.1,0.1,-0.1,1.0,7.0,2.0,2.0,2.0,123.0,6.0,27.0,59.0,37.0,0.0,123.0,3.0,4.0,75.0,1.0,1.0,67.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,4,4,209,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.05
222,Álvaro Zamora,MF,Costa Rica,20-284,2002,0.3,2.0,0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,55.0,22.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,2.0,0.0,9.0,0.0,0.0,,1.0,1.0,7.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Ángel Correa,MF,Argentina,27-284,1995,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,32.0,17.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,2.0,0.0,6.0,0.0,0.0,,1.0,0.0,3.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Ángel Di María,MF,Argentina,34-307,1988,3.2,3.0,1,2.0,0.0,1.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1,4.0,0.0,0.0,21.0,6.77,16.0,3.0,1.0,0.0,1.0,0.0,4.0,1.29,2.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,7,5,27,1.0,0.0,0,7.0,0.0,1.0,0.0,168.0,151.0,17.0,4.0,0.0,2.0,3.0,10.0,4.0,2.0,0.0,130.0,0.0,7.0,77.4,2080.0,480.0,73.0,77.0,94.8,43.0,53.0,81.1,10.0,23.0,43.5,1,0.6,0.7,0.4,10.0,3.0,11.0,3.0,17.0,201.0,1.0,13.0,59.0,132.0,17.0,201.0,13.0,25.0,52.0,10.0,6.0,163.0,24.0,1,6,3,50.0,1.87,0.94,0.17,0.33,20.7,0.0,0,0,0.8,0.8,0.14,0.2,0.2,5,4,288,1,0.31,0.31,0.62,0.31,0.62,1.4,0.27,0.2,0.46,0.27,0.46
225,İlkay Gündoğan,MF,Germany,32-055,1990,2.1,3.0,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,4.0,1.0,0.0,6.0,2.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,1,1,0.0,0.0,0,18.0,3.0,2.0,60.0,168.0,164.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,4.0,89.3,2431.0,659.0,78.0,86.0,90.7,56.0,57.0,98.2,11.0,15.0,73.3,0,0.1,0.3,-0.1,1.0,18.0,4.0,0.0,15.0,187.0,2.0,17.0,117.0,55.0,6.0,186.0,2.0,2.0,100.0,4.0,1.0,142.0,6.0,1,5,2,40.0,2.38,0.95,0.0,0.0,25.9,0.0,1,1,1.1,0.4,0.07,-0.1,-0.4,3,3,189,0,0.48,0.0,0.48,0.0,0.0,0.5,0.54,0.05,0.6,0.17,0.22
