,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
106,Lionel Messi,FW,Argentina,35-177,1987,7.7,5.0,3,1.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,5.0,0.0,0.0,43.0,6.14,28.0,5.0,3.0,1.0,5.0,1.0,5.0,0.71,4.0,0.0,1.0,0.0,0.0,0.0,1,0,0,10,22,3,20,1.0,0.0,0,22.0,2.0,7.0,22.2,372.0,323.0,45.0,19.0,3.0,4.0,0.0,20.0,6.0,11.0,0.0,301.0,4.0,13.0,80.9,4538.0,1554.0,171.0,183.0,93.4,93.0,110.0,84.5,27.0,47.0,57.4,3,2.5,2.0,0.5,21.0,38.0,18.0,0.0,49.0,460.0,1.0,21.0,208.0,239.0,38.0,455.0,15.0,34.0,44.1,13.0,24.0,378.0,33.0,7,27,13,48.1,3.52,1.7,0.11,0.23,21.0,3.0,4,5,6.6,2.6,0.1,0.4,0.4,7,7,690,3,0.91,0.39,1.3,0.39,0.78,5.1,0.94,0.36,1.3,0.38,0.74
107,Loïs Openda,FW,Belgium,22-305,2000,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,2.0,13.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,38.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0,9.0,1.0,1.0,100.0,2.0,0.0,4.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Lucas Cavallini,FW,Canada,29-355,1992,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,36.0,15.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Luis Suárez,FW,Uruguay,35-328,1987,1.6,1.0,0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,2.0,0.0,3.0,1.85,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.23,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,6,1,0,0.0,0.0,0,3.0,2.0,4.0,33.3,40.0,37.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,62.5,301.0,97.0,19.0,25.0,76.0,3.0,6.0,50.0,1.0,4.0,25.0,1,0.1,0.1,0.9,1.0,2.0,1.0,0.0,2.0,52.0,2.0,5.0,21.0,26.0,7.0,52.0,2.0,3.0,66.7,2.0,0.0,40.0,5.0,0,2,1,50.0,1.23,0.62,0.0,0.0,7.5,0.0,0,0,0.4,0.4,0.21,-0.4,-0.4,3,2,146,0,0.0,0.62,0.62,0.0,0.62,0.5,0.26,0.04,0.29,0.26,0.29
110,Luka Jović,FW,Serbia,24-360,1997,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0.0,0.0,0,0.0,1.0,3.0,25.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,115.0,4.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,50.0,0,0.2,0.1,-0.2,2.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,12.0,4.0,14.0,0.0,0.0,,0.0,1.0,12.0,4.0,0,2,0,0.0,5.0,0.0,0.0,,17.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,1,0,36,0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.4,0.53,0.13,0.53
111,Luuk de Jong,FW,Netherlands,32-113,1990,0.6,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0.0,0.0,0,2.0,3.0,3.0,50.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,66.7,116.0,36.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,1.0,1.0,10.0,8.0,2.0,19.0,0.0,1.0,0.0,0.0,2.0,14.0,4.0,0,1,0,0.0,1.58,0.0,0.0,,13.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,57,0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.25,0.25
112,Marco Asensio,FW,Spain,26-331,1996,2.5,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,2.0,0.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0,8,0.0,0.0,0,3.0,0.0,2.0,0.0,119.0,113.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,89.0,1.0,2.0,74.8,1262.0,150.0,50.0,59.0,84.7,26.0,35.0,74.3,5.0,8.0,62.5,0,0.1,0.1,-0.1,2.0,4.0,3.0,0.0,5.0,150.0,1.0,4.0,56.0,90.0,13.0,150.0,0.0,3.0,0.0,12.0,3.0,128.0,19.0,1,10,2,20.0,3.93,0.79,0.1,0.5,20.1,0.0,0,0,1.2,1.2,0.12,-0.2,-0.2,4,3,229,1,0.39,0.0,0.39,0.39,0.39,1.3,0.48,0.02,0.5,0.48,0.5
113,Marcus Rashford,FW,England,25-048,1997,1.6,1.0,0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,2.0,1.0,0.0,3.0,1.93,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,0.0,0,8.0,1.0,3.0,25.0,66.0,65.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,74.2,677.0,91.0,32.0,39.0,82.1,15.0,20.0,75.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,92.0,1.0,6.0,43.0,44.0,13.0,92.0,5.0,9.0,55.6,4.0,1.0,71.0,16.0,3,11,6,54.5,7.07,3.86,0.27,0.5,16.6,2.0,0,0,1.6,1.6,0.15,1.4,1.4,5,1,140,3,1.93,0.0,1.93,1.93,1.93,1.6,1.03,0.0,1.03,1.03,1.03
114,Marcus Thuram,FW,France,25-134,1997,1.7,3.0,2,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,3.0,2.0,0.0,4.0,2.95,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.48,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,5,1,1,0.0,0.0,0,7.0,8.0,9.0,47.1,39.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,69.2,369.0,88.0,19.0,25.0,76.0,5.0,9.0,55.6,2.0,3.0,66.7,2,0.2,0.1,1.8,4.0,1.0,4.0,0.0,5.0,74.0,3.0,11.0,35.0,29.0,4.0,74.0,6.0,12.0,50.0,5.0,4.0,48.0,5.0,0,1,0,0.0,0.6,0.0,0.0,,5.4,0.0,0,0,0.2,0.2,0.22,-0.2,-0.2,5,0,151,0,0.0,1.19,1.19,0.0,1.19,0.4,0.16,0.16,0.32,0.16,0.32
115,Mario Pašalić,FW,Croatia,27-312,1995,3.0,7.0,5,2.0,4.0,1.0,3.0,7.0,42.9,4.0,6.0,2.0,4.0,3,10.0,3.0,0.0,4.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,2,1,0.0,0.0,0,21.0,7.0,7.0,50.0,95.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,80.0,1146.0,343.0,42.0,46.0,91.3,24.0,29.0,82.8,6.0,8.0,75.0,0,0.2,0.2,-0.2,1.0,3.0,1.0,1.0,5.0,132.0,8.0,30.0,79.0,26.0,6.0,132.0,0.0,4.0,0.0,6.0,3.0,80.0,12.0,0,3,0,0.0,1.0,0.0,0.0,,7.8,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,7,2,271,0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.07,0.17,0.1,0.17
116,Marko Livaja,FW,Croatia,29-114,1993,2.7,2.0,2,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,3.0,1.0,0.0,3.0,1.19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,3,1,1,0.0,0.0,0,10.0,4.0,5.0,44.4,58.0,55.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,60.3,502.0,133.0,18.0,27.0,66.7,14.0,19.0,73.7,1.0,2.0,50.0,1,0.1,0.1,0.9,3.0,4.0,3.0,0.0,7.0,83.0,1.0,5.0,38.0,42.0,18.0,83.0,0.0,2.0,0.0,7.0,2.0,64.0,21.0,1,6,4,66.7,2.24,1.49,0.17,0.25,15.1,0.0,0,0,0.8,0.8,0.13,0.2,0.2,6,3,241,1,0.37,0.37,0.75,0.37,0.75,0.9,0.31,0.03,0.34,0.31,0.34
117,Martin Braithwaite,FW,Denmark,31-196,1991,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0.0,0.0,0,1.0,1.0,3.0,25.0,20.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,70.0,207.0,32.0,6.0,7.0,85.7,5.0,5.0,100.0,1.0,1.0,100.0,0,0.1,0.1,-0.1,3.0,0.0,1.0,0.0,1.0,24.0,0.0,1.0,10.0,13.0,3.0,24.0,1.0,2.0,50.0,2.0,1.0,19.0,4.0,0,1,0,0.0,0.87,0.0,0.0,,11.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,1,103,0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.12,0.18,0.06,0.18
118,Martinelli,FW,Brazil,21-183,2001,1.3,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,2.0,1.0,0.0,8.0,6.37,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,1,5,0.0,0.0,0,5.0,0.0,2.0,0.0,45.0,41.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,75.6,471.0,103.0,22.0,28.0,78.6,11.0,13.0,84.6,0.0,2.0,0.0,0,0.2,0.3,-0.2,3.0,3.0,2.0,1.0,2.0,70.0,0.0,9.0,20.0,42.0,14.0,70.0,3.0,10.0,30.0,4.0,2.0,52.0,14.0,0,4,3,75.0,3.19,2.39,0.0,0.0,13.2,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,3,1,113,0,0.0,0.0,0.0,0.0,0.0,0.7,0.42,0.14,0.56,0.42,0.56
119,Mattéo Guendouzi,FW,France,23-248,1999,0.9,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,33.0,30.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,81.8,399.0,79.0,17.0,21.0,81.0,9.0,9.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,36.0,1.0,5.0,22.0,10.0,1.0,36.0,0.0,0.0,,0.0,1.0,24.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Maxi Gómez,FW,Uruguay,26-126,1996,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0.0,0,0.0,2.0,0.0,100.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,71.4,85.0,9.0,1.0,2.0,50.0,4.0,5.0,80.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,,0.0,0.0,8.0,1.0,0,2,1,50.0,6.0,3.0,0.0,0.0,26.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,30,0,0.0,0.0,0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.26,0.26
121,Mehdi Taremi,FW,IR Iran,30-153,1992,3.0,4.0,3,2.0,2.0,0.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,2,6.0,3.0,0.0,11.0,3.67,8.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,5,4,1,0,0.0,0.0,0,13.0,5.0,7.0,41.7,78.0,71.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,3.0,74.4,956.0,157.0,22.0,29.0,75.9,26.0,32.0,81.3,6.0,8.0,75.0,1,0.7,0.1,0.3,9.0,8.0,0.0,0.0,4.0,123.0,4.0,19.0,63.0,47.0,15.0,122.0,1.0,9.0,11.1,7.0,5.0,79.0,16.0,2,5,1,20.0,1.67,0.33,0.2,1.0,16.0,0.0,1,1,1.3,0.6,0.11,0.7,0.4,3,3,270,1,0.67,0.33,1.0,0.33,0.67,1.2,0.45,0.22,0.67,0.18,0.4
122,Memphis,FW,Netherlands,28-308,1994,3.3,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,0.0,4.0,1,2.0,0.0,1.0,5.0,1.51,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.91,1.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1,5,1,2,0.0,0.0,0,10.0,2.0,6.0,25.0,123.0,113.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,93.0,2.0,5.0,75.6,1277.0,233.0,58.0,68.0,85.3,21.0,30.0,70.0,7.0,10.0,70.0,0,0.5,0.4,-0.5,3.0,6.0,2.0,0.0,4.0,165.0,0.0,6.0,82.0,79.0,16.0,165.0,2.0,11.0,18.2,10.0,7.0,138.0,34.0,1,10,5,50.0,3.03,1.52,0.1,0.2,15.0,0.0,0,0,1.5,1.5,0.15,-0.5,-0.5,5,3,297,1,0.3,0.0,0.3,0.3,0.3,2.0,0.44,0.16,0.61,0.44,0.61
123,Michael Estrada,FW,Ecuador,26-255,1996,2.5,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0,1.0,0.0,0.0,4.0,1.6,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,7,2,0,0.0,0.0,0,5.0,13.0,14.0,48.1,50.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,56.0,480.0,138.0,13.0,22.0,59.1,11.0,16.0,68.8,3.0,4.0,75.0,0,0.0,0.4,0.0,1.0,6.0,2.0,0.0,7.0,71.0,1.0,2.0,46.0,23.0,7.0,71.0,2.0,3.0,66.7,6.0,2.0,59.0,9.0,0,3,0,0.0,1.2,0.0,0.0,,13.0,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,3,3,225,0,0.0,0.0,0.0,0.0,0.0,0.3,0.13,0.01,0.13,0.13,0.13
124,Michy Batshuayi,FW,Belgium,29-077,1993,1.7,1.0,0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,2.0,1.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,2,0,0.0,0.0,0,4.0,1.0,2.0,33.3,24.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,66.7,223.0,27.0,11.0,16.0,68.8,1.0,3.0,33.3,3.0,3.0,100.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,42.0,0.0,0.0,24.0,18.0,6.0,42.0,1.0,3.0,33.3,5.0,4.0,34.0,10.0,1,6,2,33.3,3.58,1.19,0.17,0.5,15.4,0.0,0,0,0.8,0.8,0.13,0.2,0.2,2,2,151,1,0.6,0.0,0.6,0.6,0.6,0.8,0.45,0.03,0.48,0.45,0.48
125,Mislav Oršić,FW,Croatia,29-354,1992,1.8,3.0,3,1.0,1.0,1.0,2.0,6.0,33.3,4.0,2.0,0.0,2.0,0,3.0,1.0,0.0,7.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,2.0,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,1,4,0.0,0.0,0,4.0,0.0,0.0,,54.0,51.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,40.0,0.0,1.0,74.1,478.0,160.0,28.0,32.0,87.5,10.0,15.0,66.7,0.0,3.0,0.0,2,1.1,0.6,0.9,5.0,2.0,4.0,0.0,5.0,81.0,3.0,9.0,29.0,44.0,8.0,81.0,1.0,3.0,33.3,7.0,0.0,60.0,12.0,1,9,2,22.2,5.0,1.11,0.11,0.5,22.5,0.0,0,0,0.4,0.4,0.04,0.6,0.6,6,1,162,1,0.56,1.11,1.67,0.56,1.67,1.4,0.23,0.68,0.9,0.23,0.9
126,Mitchell Duke,FW,Australia,31-334,1991,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,5.0,2,2.0,1.0,0.0,5.0,1.67,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.67,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,3,1,1,0.0,0.0,0,11.0,11.0,12.0,47.8,63.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,57.1,448.0,117.0,23.0,33.0,69.7,7.0,16.0,43.8,2.0,4.0,50.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,96.0,0.0,11.0,47.0,40.0,11.0,96.0,1.0,2.0,50.0,11.0,1.0,61.0,5.0,1,7,4,57.1,2.33,1.33,0.14,0.25,17.6,0.0,0,0,0.4,0.4,0.05,0.6,0.6,4,4,270,1,0.33,0.0,0.33,0.33,0.33,0.4,0.12,0.01,0.13,0.12,0.13
127,Mohammed Muntari,FW,Qatar,28-363,1993,0.7,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,1.0,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0.0,0.0,0,4.0,3.0,1.0,75.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,89.5,209.0,25.0,6.0,7.0,85.7,7.0,8.0,87.5,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,2.0,5.0,18.0,5.0,3.0,28.0,0.0,0.0,,1.0,0.0,22.0,0.0,1,3,1,33.3,4.29,1.43,0.33,1.0,13.7,0.0,0,0,0.2,0.2,0.07,0.8,0.8,3,0,63,1,1.43,0.0,1.43,1.43,1.43,0.2,0.3,0.03,0.33,0.3,0.33
128,Moumi Ngamaleu,FW,Cameroon,28-162,1994,1.1,3.0,1,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,1.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,5,0,1,0.0,0.0,0,5.0,0.0,2.0,0.0,25.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,84.0,286.0,91.0,14.0,15.0,93.3,7.0,9.0,77.8,0.0,0.0,,0,0.2,0.1,-0.2,1.0,3.0,0.0,0.0,2.0,34.0,0.0,6.0,12.0,18.0,5.0,34.0,2.0,4.0,50.0,2.0,3.0,26.0,9.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,95,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.15,0.0,0.15
129,Na Sang-ho,FW,Korea Republic,26-128,1996,1.3,4.0,1,0.0,3.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,4.0,2.0,0.0,4.0,3.03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,8,0.0,0.0,0,5.0,3.0,3.0,50.0,37.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,64.9,375.0,68.0,13.0,16.0,81.3,8.0,10.0,80.0,2.0,4.0,50.0,0,0.1,0.1,-0.1,3.0,2.0,2.0,1.0,2.0,60.0,1.0,4.0,15.0,41.0,4.0,60.0,0.0,4.0,0.0,4.0,4.0,40.0,8.0,0,1,1,100.0,0.76,0.76,0.0,0.0,10.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,2,1,119,0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.09,0.12,0.03,0.12
130,Nasser Al-Dawsari,FW,Saudi Arabia,23-364,1998,0.1,2.0,1,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,169.0,46.0,7.0,7.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0,0.1,0.1,-0.1,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.0,6.0,4.0,0.0,13.0,0.0,0.0,,0.0,1.0,10.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.27,1.27,0.0,1.27
131,Niclas Füllkrug,FW,Germany,29-312,1993,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,5.22,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,4.0,5.0,44.4,24.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,62.5,181.0,43.0,7.0,9.0,77.8,4.0,6.0,66.7,1.0,2.0,50.0,1,0.6,0.2,0.4,1.0,1.0,0.0,0.0,1.0,38.0,0.0,0.0,14.0,24.0,13.0,38.0,1.0,1.0,100.0,2.0,0.0,27.0,13.0,2,8,3,37.5,10.43,3.91,0.25,0.67,10.0,0.0,0,0,2.2,2.2,0.27,-0.2,-0.2,3,0,69,2,2.61,1.3,3.91,2.61,3.91,2.8,2.86,0.76,3.62,2.86,3.62
