,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
541,Richie Laryea,DF,Canada,27-345,1995,1.8,3.0,1,1.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,0,3.0,3.0,0.0,5.0,2.81,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,2,1,0.0,0.0,0,11.0,0.0,1.0,0.0,47.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,74.5,586.0,125.0,18.0,22.0,81.8,11.0,16.0,68.8,3.0,3.0,100.0,0,0.5,0.3,-0.5,4.0,1.0,1.0,1.0,0.0,73.0,8.0,22.0,25.0,28.0,10.0,73.0,2.0,6.0,33.3,4.0,1.0,42.0,7.0,0,2,0,0.0,1.13,0.0,0.0,,17.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,2,160,0,0.0,0.0,0.0,0.0,0.0,0.6,0.04,0.3,0.34,0.04,0.34
542,Riley McGree,FW,Australia,24-046,1998,2.9,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,5,7.0,3.0,0.0,5.0,1.7,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,2,0,5,0.0,0.0,0,11.0,1.0,2.0,33.3,75.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,1.0,76.0,800.0,191.0,31.0,37.0,83.8,19.0,25.0,76.0,3.0,5.0,60.0,1,0.6,0.3,0.4,4.0,5.0,2.0,1.0,3.0,107.0,2.0,16.0,53.0,39.0,4.0,107.0,0.0,1.0,0.0,8.0,2.0,62.0,9.0,0,3,1,33.3,1.02,0.34,0.0,0.0,26.2,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,4,4,265,0,0.0,0.34,0.34,0.0,0.34,0.8,0.05,0.22,0.27,0.05,0.27
543,Ritsu Doan,FW,Japan,24-185,1998,2.4,6.0,5,1.0,4.0,1.0,1.0,3.0,33.3,2.0,4.0,1.0,3.0,3,9.0,2.0,0.0,5.0,2.07,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,4,0,9,0.0,0.0,0,11.0,1.0,4.0,20.0,56.0,48.0,7.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,36.0,1.0,4.0,64.3,625.0,195.0,22.0,28.0,78.6,7.0,11.0,63.6,6.0,10.0,60.0,0,0.2,0.4,-0.2,3.0,2.0,2.0,1.0,5.0,95.0,3.0,15.0,37.0,43.0,6.0,95.0,4.0,8.0,50.0,7.0,3.0,50.0,4.0,2,4,3,75.0,1.66,1.24,0.5,0.67,20.1,0.0,0,0,0.5,0.5,0.13,1.5,1.5,4,2,217,2,0.83,0.0,0.83,0.83,0.83,0.7,0.21,0.07,0.28,0.21,0.28
544,Riyadh Sharahili,MF,Saudi Arabia,29-234,1993,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2,2.0,4.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,17.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,82.4,203.0,54.0,8.0,8.0,100.0,5.0,5.0,100.0,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,6.0,11.0,16.0,2.0,0.0,28.0,1.0,2.0,50.0,1.0,1.0,10.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
545,Roan Wilson,MF,Costa Rica,20-231,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,52.0,0.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,5.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Robert Lewandowski,FW,Poland,34-119,1988,4.0,2.0,2,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,1,3.0,8.0,0.0,14.0,3.5,7.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,6,9,0,3,1.0,0.0,0,14.0,16.0,17.0,48.5,91.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,6.0,67.0,859.0,177.0,36.0,47.0,76.6,20.0,27.0,74.1,3.0,6.0,50.0,1,0.4,0.4,0.6,5.0,9.0,1.0,0.0,6.0,153.0,9.0,13.0,73.0,69.0,19.0,151.0,5.0,12.0,41.7,16.0,6.0,113.0,14.0,2,10,2,20.0,2.5,0.5,0.1,0.5,18.1,1.0,1,2,2.9,1.4,0.14,-0.9,-0.4,4,4,360,1,0.5,0.25,0.75,0.25,0.5,1.8,0.73,0.1,0.83,0.34,0.44
547,Robert Skov,DF,Denmark,26-212,1996,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,5,0.0,0.0,0,2.0,0.0,1.0,0.0,21.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,81.0,281.0,55.0,7.0,8.0,87.5,9.0,9.0,100.0,1.0,3.0,33.3,0,0.0,0.4,0.0,0.0,1.0,1.0,1.0,2.0,24.0,0.0,3.0,6.0,15.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Roberto Alvarado,FW,Mexico,24-102,1998,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,2,0.0,0.0,0,0.0,1.0,0.0,100.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,50.0,5.0,4.0,6.0,66.7,1.0,4.0,25.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,7.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Rodri,DF,Spain,26-179,1996,4.3,5.0,2,3.0,1.0,1.0,2.0,2.0,100.0,0.0,3.0,2.0,1.0,3,8.0,9.0,0.0,9.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,2,0.0,0.0,0,35.0,16.0,5.0,76.2,689.0,678.0,11.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,642.0,0.0,1.0,93.2,12636.0,3349.0,172.0,180.0,95.6,416.0,435.0,95.6,50.0,68.0,73.5,0,0.2,0.2,-0.2,4.0,46.0,2.0,1.0,25.0,710.0,28.0,157.0,518.0,35.0,3.0,710.0,0.0,0.0,,0.0,0.0,598.0,2.0,0,1,0,0.0,0.23,0.0,0.0,,36.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,4,4,390,0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05
550,Rodrigo Bentancur,MF,Uruguay,25-176,1997,2.4,9.0,8,4.0,4.0,1.0,3.0,3.0,100.0,0.0,3.0,0.0,3.0,7,16.0,5.0,0.0,8.0,3.38,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,3,0,2,0.0,0.0,0,35.0,6.0,3.0,66.7,160.0,152.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,136.0,0.0,2.0,85.0,2417.0,762.0,62.0,70.0,88.6,56.0,66.0,84.8,14.0,17.0,82.4,0,0.1,0.1,-0.1,2.0,16.0,1.0,1.0,11.0,197.0,7.0,54.0,125.0,25.0,2.0,197.0,3.0,6.0,50.0,6.0,3.0,118.0,0.0,0,3,1,33.3,1.27,0.42,0.0,0.0,15.8,0.0,0,0,0.6,0.6,0.21,-0.6,-0.6,3,3,213,0,0.0,0.0,0.0,0.0,0.0,0.8,0.26,0.06,0.32,0.26,0.32
551,Rodrigo De Paul,MF,Argentina,28-208,1994,6.7,11.0,6,6.0,4.0,1.0,8.0,13.0,61.5,5.0,8.0,0.0,8.0,7,18.0,3.0,0.0,19.0,2.85,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,15,0,12,0.0,0.0,0,42.0,2.0,3.0,40.0,562.0,530.0,28.0,17.0,2.0,1.0,7.0,4.0,1.0,0.0,0.0,470.0,4.0,10.0,83.6,6959.0,1454.0,281.0,306.0,91.8,164.0,192.0,85.4,18.0,38.0,47.4,0,0.3,0.4,-0.3,7.0,35.0,7.0,1.0,18.0,625.0,4.0,80.0,371.0,179.0,12.0,625.0,1.0,9.0,11.1,9.0,7.0,481.0,15.0,0,7,3,42.9,1.05,0.45,0.0,0.0,20.5,0.0,0,0,0.9,0.9,0.13,-0.9,-0.9,7,7,599,0,0.0,0.0,0.0,0.0,0.0,1.2,0.13,0.05,0.18,0.13,0.18
552,Rodrygo,MF,Brazil,21-343,2001,2.0,4.0,1,0.0,1.0,3.0,0.0,4.0,0.0,4.0,6.0,1.0,5.0,2,6.0,1.0,0.0,16.0,9.54,10.0,1.0,2.0,0.0,2.0,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,6,1,9,0.0,0.0,0,11.0,0.0,3.0,0.0,113.0,101.0,12.0,2.0,1.0,0.0,3.0,7.0,4.0,0.0,0.0,91.0,0.0,1.0,80.5,1201.0,240.0,53.0,61.0,86.9,28.0,34.0,82.4,4.0,10.0,40.0,1,0.4,0.6,0.6,6.0,4.0,3.0,0.0,7.0,152.0,3.0,10.0,63.0,80.0,15.0,152.0,2.0,9.0,22.2,9.0,3.0,106.0,14.0,0,6,2,33.3,2.98,0.99,0.0,0.0,18.7,1.0,0,0,0.4,0.4,0.07,-0.4,-0.4,5,1,181,0,0.0,0.5,0.5,0.0,0.5,0.9,0.26,0.25,0.52,0.26,0.52
553,Rogelio Funes Mori,FW,Mexico,31-288,1991,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,1,0,0.0,18.0,0.0,0.0,,22.6,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,1.23,0.0,1.23,1.23,1.23
554,Romain Saïss,DF,Morocco,32-267,1990,5.2,5.0,2,2.0,2.0,1.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,3,8.0,30.0,1.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,0,2,1,0.0,0.0,0,28.0,7.0,0.0,100.0,199.0,186.0,13.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,1.0,79.9,3400.0,1479.0,44.0,47.0,93.6,89.0,102.0,87.3,24.0,46.0,52.2,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,248.0,51.0,164.0,84.0,3.0,1.0,248.0,1.0,2.0,50.0,0.0,0.0,138.0,0.0,1,1,1,100.0,0.19,0.19,1.0,1.0,0.9,0.0,0,0,0.8,0.8,0.79,0.2,0.2,6,6,466,1,0.19,0.0,0.19,0.19,0.19,0.8,0.16,0.0,0.16,0.16,0.16
555,Romario Ibarra,MF,Ecuador,28-085,1994,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,2.0,0.0,1.0,1.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,71.4,121.0,32.0,7.0,11.0,63.6,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,4.0,13.0,7.0,2.0,23.0,1.0,1.0,100.0,3.0,1.0,14.0,4.0,0,2,1,50.0,2.65,1.32,0.0,0.0,23.2,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,1,68,0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.19,0.19
556,Romelu Lukaku,FW,Belgium,29-219,1993,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,66.7,67.0,0.0,5.0,6.0,83.3,1.0,3.0,33.3,0.0,0.0,,0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,5.0,9.0,6.0,16.0,1.0,1.0,100.0,1.0,1.0,12.0,6.0,0,5,2,40.0,8.18,3.27,0.0,0.0,6.6,0.0,0,0,1.7,1.7,0.35,-1.7,-1.7,2,0,55,0,0.0,0.0,0.0,0.0,0.0,1.8,2.84,0.06,2.9,2.84,2.9
557,Roozbeh Cheshmi,DF,IR Iran,29-147,1993,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,4.0,1.0,2.0,33.3,11.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,63.6,125.0,33.0,2.0,3.0,66.7,5.0,7.0,71.4,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,13.0,5.0,1.0,0.0,19.0,0.0,0.0,,1.0,0.0,4.0,0.0,1,1,1,100.0,1.55,1.55,1.0,1.0,28.1,0.0,0,0,0.1,0.1,0.05,0.9,0.9,2,1,58,1,1.55,0.0,1.55,1.55,1.55,0.1,0.08,0.0,0.08,0.08,0.08
558,Ruben Vargas,FW,Switzerland,24-135,1998,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1,1.0,4.0,0.0,7.0,2.21,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,1,15,0.0,0.0,0,11.0,3.0,6.0,33.3,117.0,103.0,14.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,80.0,0.0,7.0,68.4,1111.0,305.0,50.0,57.0,87.7,25.0,40.0,62.5,3.0,9.0,33.3,1,0.6,0.7,0.4,5.0,4.0,1.0,0.0,5.0,140.0,4.0,17.0,46.0,79.0,9.0,140.0,1.0,7.0,14.3,6.0,1.0,99.0,18.0,0,3,1,33.3,0.95,0.32,0.0,0.0,17.0,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,4,4,285,0,0.0,0.32,0.32,0.0,0.32,0.9,0.11,0.19,0.3,0.11,0.3
559,Rubin Colwill,MF,Wales,20-235,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,26.0,12.0,2.0,2.0,100.0,0.0,0.0,,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,1,0,0.0,9.0,0.0,0.0,,25.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
560,Ró-Ró,DF,Qatar,32-134,1990,2.9,6.0,4,3.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,8,14.0,3.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,5,0,3,0.0,0.0,0,14.0,3.0,2.0,60.0,108.0,94.0,12.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,78.0,2.0,5.0,72.2,1324.0,355.0,47.0,51.0,92.2,25.0,31.0,80.6,5.0,19.0,26.3,0,0.0,0.1,0.0,0.0,4.0,2.0,0.0,4.0,134.0,9.0,50.0,63.0,21.0,3.0,134.0,2.0,4.0,50.0,4.0,2.0,84.0,4.0,0,2,0,0.0,0.69,0.0,0.0,,23.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,3,262,0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.02,0.02,0.02
561,Rónald Matarrita,DF,Costa Rica,28-162,1994,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,3,0.0,0.0,0,4.0,0.0,0.0,,29.0,26.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,62.1,298.0,173.0,10.0,11.0,90.9,6.0,12.0,50.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,12.0,15.0,4.0,1.0,30.0,1.0,1.0,100.0,1.0,0.0,22.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Rúben Dias,DF,Portugal,25-218,1997,4.0,4.0,4,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3,7.0,9.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,0,0,0.0,0.0,0,15.0,5.0,3.0,62.5,274.0,255.0,19.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,248.0,0.0,1.0,90.5,4633.0,1508.0,85.0,89.0,95.5,138.0,145.0,95.2,22.0,35.0,62.9,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,293.0,24.0,144.0,147.0,3.0,2.0,293.0,0.0,0.0,,2.0,1.0,216.0,0.0,0,1,0,0.0,0.25,0.0,0.0,,12.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,4,4,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
563,Rúben Neves,MF,Portugal,25-280,1997,3.0,2.0,1,0.0,0.0,2.0,0.0,6.0,0.0,6.0,3.0,1.0,2.0,3,5.0,5.0,0.0,6.0,2.01,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,2,0,2,0.0,0.0,0,12.0,2.0,3.0,40.0,257.0,251.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,3.0,91.4,4772.0,1089.0,84.0,84.0,100.0,112.0,118.0,94.9,37.0,46.0,80.4,0,0.0,0.1,0.0,2.0,23.0,2.0,0.0,13.0,275.0,7.0,68.0,173.0,34.0,1.0,275.0,0.0,0.0,,1.0,1.0,220.0,1.0,0,2,0,0.0,0.67,0.0,0.0,,27.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,5,4,268,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.01,0.04,0.03,0.04
564,Saad Al Sheeb,GK,Qatar,32-302,1990,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0.0,1.0,0,3.0,1.0,0.0,100.0,20.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,90.0,409.0,287.0,5.0,5.0,100.0,8.0,8.0,100.0,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,8.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,Sadegh Moharrami,DF,IR Iran,26-292,1996,1.0,1.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,3,0.0,0.0,0,6.0,1.0,2.0,33.3,26.0,19.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,69.2,204.0,92.0,14.0,14.0,100.0,3.0,9.0,33.3,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,12.0,12.0,8.0,1.0,32.0,1.0,1.0,100.0,0.0,2.0,14.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Saeid Ezatolahi,MF,IR Iran,26-078,1996,2.4,6.0,1,1.0,3.0,2.0,2.0,8.0,25.0,6.0,3.0,0.0,3.0,2,8.0,4.0,0.0,4.0,1.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,5,0,4,0.0,0.0,0,17.0,6.0,4.0,60.0,88.0,83.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,75.0,1382.0,474.0,26.0,30.0,86.7,25.0,34.0,73.5,14.0,22.0,63.6,0,0.2,0.4,-0.2,2.0,7.0,4.0,1.0,4.0,115.0,6.0,33.0,66.0,20.0,1.0,115.0,0.0,1.0,0.0,5.0,0.0,62.0,1.0,0,3,1,33.3,1.24,0.41,0.0,0.0,29.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,2,217,0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.08,0.12,0.04,0.12
